rgn_id,year,species,totalcatch
Canada,1950,Baleen whales nei,314
Canada,1951,Baleen whales nei,437
Canada,1952,Baleen whales nei,465
Canada,1953,Baleen whales nei,539
Canada,1954,Baleen whales nei,630
Canada,1955,Baleen whales nei,630
Canada,1956,Baleen whales nei,375
Canada,1957,Baleen whales nei,0
Canada,1958,Baleen whales nei,774
Canada,1959,Baleen whales nei,869
Canada,1960,Baleen whales nei,0
Canada,1961,Baleen whales nei,0
Canada,1962,Baleen whales nei,713
Canada,1963,Baleen whales nei,578
Canada,1964,Baleen whales nei,880
Canada,1965,Baleen whales nei,865
Canada,1966,Baleen whales nei,717
Canada,1967,Baleen whales nei,495
Canada,1968,Baleen whales nei,0
Canada,1969,Baleen whales nei,0
Canada,1970,Baleen whales nei,0
Canada,1971,Baleen whales nei,0
Canada,1972,Baleen whales nei,0
Canada,1973,Baleen whales nei,0
Canada,1974,Baleen whales nei,0
Canada,1975,Baleen whales nei,1
Canada,1976,Baleen whales nei,0
Canada,1977,Baleen whales nei,0
Canada,1978,Baleen whales nei,0
Canada,1979,Baleen whales nei,0
Canada,1980,Baleen whales nei,0
Canada,1981,Baleen whales nei,0
Canada,1982,Baleen whales nei,0
Canada,1983,Baleen whales nei,0
Canada,1984,Baleen whales nei,0
Canada,1985,Baleen whales nei,0
Canada,1986,Baleen whales nei,0
Canada,1987,Baleen whales nei,0
Canada,1988,Baleen whales nei,0
Canada,1989,Baleen whales nei,0
Canada,1990,Baleen whales nei,0
Canada,1991,Baleen whales nei,2
Canada,1992,Baleen whales nei,0
Canada,1993,Baleen whales nei,0
Canada,1994,Baleen whales nei,0
Canada,1995,Baleen whales nei,0
Canada,1996,Baleen whales nei,1
Canada,1997,Baleen whales nei,0
Canada,1998,Baleen whales nei,1
Canada,1999,Baleen whales nei,0
Canada,2000,Baleen whales nei,0
Canada,2001,Baleen whales nei,0
Canada,2002,Baleen whales nei,0
Canada,2003,Baleen whales nei,0
Canada,2004,Baleen whales nei,0
Canada,2005,Baleen whales nei,0
Canada,2006,Baleen whales nei,0
Canada,2007,Baleen whales nei,0
Canada,2008,Baleen whales nei,0
Canada,2009,Baleen whales nei,0
Canada,2010,Baleen whales nei,0
Canada,2011,Baleen whales nei,0
Canada,2012,Baleen whales nei,0
Canada,2013,Baleen whales nei,0
Canada,1970,Bearded seal,0
Canada,1971,Bearded seal,0
Canada,1972,Bearded seal,0
Canada,1973,Bearded seal,0
Canada,1974,Bearded seal,0
Canada,1975,Bearded seal,0
Canada,1976,Bearded seal,0
Canada,1977,Bearded seal,0
Canada,1978,Bearded seal,0
Canada,1979,Bearded seal,0
Canada,1980,Bearded seal,0
Canada,1981,Bearded seal,0
Canada,1982,Bearded seal,0
Canada,1983,Bearded seal,0
Canada,1984,Bearded seal,0
Canada,1985,Bearded seal,0
Canada,1986,Bearded seal,0
Canada,1987,Bearded seal,0
Canada,1988,Bearded seal,0
Canada,1989,Bearded seal,0
Canada,1990,Bearded seal,0
Canada,1991,Bearded seal,0
Canada,1992,Bearded seal,0
Canada,1993,Bearded seal,0
Canada,1994,Bearded seal,0
Canada,1995,Bearded seal,0
Canada,1996,Bearded seal,45
Canada,1997,Bearded seal,0
Canada,1998,Bearded seal,59
Canada,1999,Bearded seal,50
Canada,2000,Bearded seal,75
Canada,2001,Bearded seal,170
Canada,2002,Bearded seal,70
Canada,2003,Bearded seal,0
Canada,2004,Bearded seal,0
Canada,2005,Bearded seal,1
Canada,2006,Bearded seal,0
Canada,2007,Bearded seal,14
Canada,2008,Bearded seal,0
Canada,2009,Bearded seal,0
Canada,2010,Bearded seal,0
Canada,2011,Bearded seal,0
Canada,2012,Bearded seal,0
Canada,2013,Bearded seal,0
Canada,1950,Fin whale,485
Canada,1951,Fin whale,587
Canada,1952,Fin whale,19
Canada,1953,Fin whale,22
Canada,1954,Fin whale,0
Canada,1955,Fin whale,15
Canada,1956,Fin whale,22
Canada,1957,Fin whale,677
Canada,1958,Fin whale,66
Canada,1959,Fin whale,20
Canada,1960,Fin whale,2
Canada,1961,Fin whale,1
Canada,1962,Fin whale,0
Canada,1963,Fin whale,1
Canada,1964,Fin whale,2
Canada,1965,Fin whale,9
Canada,1966,Fin whale,166
Canada,1967,Fin whale,443
Canada,1968,Fin whale,442
Canada,1969,Fin whale,389
Canada,1970,Fin whale,576
Canada,1971,Fin whale,418
Canada,1972,Fin whale,360
Canada,1973,Fin whale,0
Canada,1974,Fin whale,0
Canada,1975,Fin whale,0
Canada,1976,Fin whale,0
Canada,1977,Fin whale,0
Canada,1978,Fin whale,0
Canada,1979,Fin whale,0
Canada,1980,Fin whale,0
Canada,1981,Fin whale,0
Canada,1982,Fin whale,0
Canada,1983,Fin whale,0
Canada,1984,Fin whale,0
Canada,1985,Fin whale,0
Canada,1986,Fin whale,0
Canada,1987,Fin whale,0
Canada,1988,Fin whale,0
Canada,1989,Fin whale,0
Canada,1990,Fin whale,0
Canada,1991,Fin whale,0
Canada,1992,Fin whale,0
Canada,1993,Fin whale,0
Canada,1994,Fin whale,0
Canada,1995,Fin whale,0
Canada,1996,Fin whale,0
Canada,1997,Fin whale,0
Canada,1998,Fin whale,0
Canada,1999,Fin whale,0
Canada,2000,Fin whale,0
Canada,2001,Fin whale,0
Canada,2002,Fin whale,0
Canada,2003,Fin whale,0
Canada,2004,Fin whale,0
Canada,2005,Fin whale,0
Canada,2006,Fin whale,0
Canada,2007,Fin whale,0
Canada,2008,Fin whale,0
Canada,2009,Fin whale,0
Canada,2010,Fin whale,0
Canada,2011,Fin whale,0
Canada,2012,Fin whale,0
Canada,2013,Fin whale,0
Canada,1970,Harbour porpoise,0
Canada,1971,Harbour porpoise,0
Canada,1972,Harbour porpoise,0
Canada,1973,Harbour porpoise,0
Canada,1974,Harbour porpoise,0
Canada,1975,Harbour porpoise,0
Canada,1976,Harbour porpoise,0
Canada,1977,Harbour porpoise,0
Canada,1978,Harbour porpoise,0
Canada,1979,Harbour porpoise,0
Canada,1980,Harbour porpoise,0
Canada,1981,Harbour porpoise,0
Canada,1982,Harbour porpoise,317
Canada,1983,Harbour porpoise,1
Canada,1984,Harbour porpoise,0
Canada,1985,Harbour porpoise,0
Canada,1986,Harbour porpoise,0
Canada,1987,Harbour porpoise,0
Canada,1988,Harbour porpoise,2
Canada,1989,Harbour porpoise,91
Canada,1990,Harbour porpoise,1
Canada,1991,Harbour porpoise,5
Canada,1992,Harbour porpoise,1
Canada,1993,Harbour porpoise,257
Canada,1994,Harbour porpoise,98
Canada,1995,Harbour porpoise,0
Canada,1996,Harbour porpoise,0
Canada,1997,Harbour porpoise,0
Canada,1998,Harbour porpoise,0
Canada,1999,Harbour porpoise,0
Canada,2000,Harbour porpoise,0
Canada,2001,Harbour porpoise,0
Canada,2002,Harbour porpoise,0
Canada,2003,Harbour porpoise,0
Canada,2004,Harbour porpoise,0
Canada,2005,Harbour porpoise,0
Canada,2006,Harbour porpoise,0
Canada,2007,Harbour porpoise,0
Canada,2008,Harbour porpoise,0
Canada,2009,Harbour porpoise,0
Canada,2010,Harbour porpoise,0
Canada,2011,Harbour porpoise,0
Canada,2012,Harbour porpoise,0
Canada,2013,Harbour porpoise,0
Canada,1950,Harp seal,181377
Canada,1951,Harp seal,321581
Canada,1952,Harp seal,177071
Canada,1953,Harp seal,158966
Canada,1954,Harp seal,136720
Canada,1955,Harp seal,168265
Canada,1956,Harp seal,199467
Canada,1957,Harp seal,122483
Canada,1958,Harp seal,165895
Canada,1959,Harp seal,102419
Canada,1960,Harp seal,147993
Canada,1961,Harp seal,64526
Canada,1962,Harp seal,165482
Canada,1963,Harp seal,186383
Canada,1964,Harp seal,176402
Canada,1965,Harp seal,170758
Canada,1966,Harp seal,173062
Canada,1967,Harp seal,149673
Canada,1968,Harp seal,108221
Canada,1969,Harp seal,171398
Canada,1970,Harp seal,142295
Canada,1971,Harp seal,132660
Canada,1972,Harp seal,76583
Canada,1973,Harp seal,65542
Canada,1974,Harp seal,92050
Canada,1975,Harp seal,114202
Canada,1976,Harp seal,119519
Canada,1977,Harp seal,119519
Canada,1978,Harp seal,145469
Canada,1979,Harp seal,140253
Canada,1980,Harp seal,149313
Canada,1981,Harp seal,175450
Canada,1982,Harp seal,142501
Canada,1983,Harp seal,57889
Canada,1984,Harp seal,30900
Canada,1985,Harp seal,19030
Canada,1986,Harp seal,25934
Canada,1987,Harp seal,44035
Canada,1988,Harp seal,94046
Canada,1989,Harp seal,65072
Canada,1990,Harp seal,60040
Canada,1991,Harp seal,52565
Canada,1992,Harp seal,67428
Canada,1993,Harp seal,25175
Canada,1994,Harp seal,61176
Canada,1995,Harp seal,65391
Canada,1996,Harp seal,242717
Canada,1997,Harp seal,264204
Canada,1998,Harp seal,249053
Canada,1999,Harp seal,228828
Canada,2000,Harp seal,87084
Canada,2001,Harp seal,193366
Canada,2002,Harp seal,285510
Canada,2003,Harp seal,262048
Canada,2004,Harp seal,325346
Canada,2005,Harp seal,289908
Canada,2006,Harp seal,296595
Canada,2007,Harp seal,223443
Canada,2008,Harp seal,215382
Canada,2009,Harp seal,53496
Canada,2010,Harp seal,67001
Canada,2011,Harp seal,37908
Canada,2012,Harp seal,67561
Canada,2013,Harp seal,95204
Canada,1950,Hooded seal,1663
Canada,1951,Hooded seal,5182
Canada,1952,Hooded seal,919
Canada,1953,Hooded seal,2135
Canada,1954,Hooded seal,1243
Canada,1955,Hooded seal,2388
Canada,1956,Hooded seal,1759
Canada,1957,Hooded seal,73
Canada,1958,Hooded seal,801
Canada,1959,Hooded seal,1397
Canada,1960,Hooded seal,242
Canada,1961,Hooded seal,2487
Canada,1962,Hooded seal,529
Canada,1963,Hooded seal,750
Canada,1964,Hooded seal,1511
Canada,1965,Hooded seal,2079
Canada,1966,Hooded seal,5766
Canada,1967,Hooded seal,1361
Canada,1968,Hooded seal,147
Canada,1969,Hooded seal,900
Canada,1970,Hooded seal,2869
Canada,1971,Hooded seal,432
Canada,1972,Hooded seal,422
Canada,1973,Hooded seal,312
Canada,1974,Hooded seal,203
Canada,1975,Hooded seal,5385
Canada,1976,Hooded seal,3867
Canada,1977,Hooded seal,6044
Canada,1978,Hooded seal,4189
Canada,1979,Hooded seal,6819
Canada,1980,Hooded seal,7409
Canada,1981,Hooded seal,8309
Canada,1982,Hooded seal,5831
Canada,1983,Hooded seal,128
Canada,1984,Hooded seal,444
Canada,1985,Hooded seal,784
Canada,1986,Hooded seal,33
Canada,1987,Hooded seal,1828
Canada,1988,Hooded seal,908
Canada,1989,Hooded seal,367
Canada,1990,Hooded seal,636
Canada,1991,Hooded seal,6321
Canada,1992,Hooded seal,119
Canada,1993,Hooded seal,19
Canada,1994,Hooded seal,149
Canada,1995,Hooded seal,857
Canada,1996,Hooded seal,25754
Canada,1997,Hooded seal,7058
Canada,1998,Hooded seal,10020
Canada,1999,Hooded seal,49
Canada,2000,Hooded seal,10
Canada,2001,Hooded seal,257
Canada,2002,Hooded seal,11
Canada,2003,Hooded seal,6
Canada,2004,Hooded seal,389
Canada,2005,Hooded seal,20
Canada,2006,Hooded seal,40
Canada,2007,Hooded seal,5
Canada,2008,Hooded seal,3
Canada,2009,Hooded seal,10
Canada,2010,Hooded seal,0
Canada,2011,Hooded seal,2
Canada,2012,Hooded seal,1
Canada,2013,Hooded seal,0
Canada,1970,Humpback whale,15
Canada,1971,Humpback whale,20
Canada,1972,Humpback whale,0
Canada,1973,Humpback whale,0
Canada,1974,Humpback whale,0
Canada,1975,Humpback whale,0
Canada,1976,Humpback whale,0
Canada,1977,Humpback whale,0
Canada,1978,Humpback whale,0
Canada,1979,Humpback whale,0
Canada,1980,Humpback whale,0
Canada,1981,Humpback whale,0
Canada,1982,Humpback whale,0
Canada,1983,Humpback whale,0
Canada,1984,Humpback whale,0
Canada,1985,Humpback whale,0
Canada,1986,Humpback whale,0
Canada,1987,Humpback whale,0
Canada,1988,Humpback whale,0
Canada,1989,Humpback whale,0
Canada,1990,Humpback whale,0
Canada,1991,Humpback whale,0
Canada,1992,Humpback whale,0
Canada,1993,Humpback whale,0
Canada,1994,Humpback whale,0
Canada,1995,Humpback whale,0
Canada,1996,Humpback whale,0
Canada,1997,Humpback whale,0
Canada,1998,Humpback whale,0
Canada,1999,Humpback whale,0
Canada,2000,Humpback whale,0
Canada,2001,Humpback whale,0
Canada,2002,Humpback whale,0
Canada,2003,Humpback whale,0
Canada,2004,Humpback whale,0
Canada,2005,Humpback whale,0
Canada,2006,Humpback whale,0
Canada,2007,Humpback whale,0
Canada,2008,Humpback whale,0
Canada,2009,Humpback whale,0
Canada,2010,Humpback whale,0
Canada,2011,Humpback whale,0
Canada,2012,Humpback whale,0
Canada,2013,Humpback whale,0
Canada,1950,Killer whale,0
Canada,1951,Killer whale,0
Canada,1952,Killer whale,0
Canada,1953,Killer whale,0
Canada,1954,Killer whale,0
Canada,1955,Killer whale,1
Canada,1956,Killer whale,0
Canada,1957,Killer whale,0
Canada,1958,Killer whale,0
Canada,1959,Killer whale,0
Canada,1960,Killer whale,0
Canada,1961,Killer whale,0
Canada,1962,Killer whale,0
Canada,1963,Killer whale,0
Canada,1964,Killer whale,2
Canada,1965,Killer whale,0
Canada,1966,Killer whale,0
Canada,1967,Killer whale,1
Canada,1968,Killer whale,0
Canada,1969,Killer whale,0
Canada,1970,Killer whale,0
Canada,1971,Killer whale,2
Canada,1972,Killer whale,0
Canada,1973,Killer whale,0
Canada,1974,Killer whale,0
Canada,1975,Killer whale,0
Canada,1976,Killer whale,0
Canada,1977,Killer whale,14
Canada,1978,Killer whale,0
Canada,1979,Killer whale,0
Canada,1980,Killer whale,0
Canada,1981,Killer whale,0
Canada,1982,Killer whale,0
Canada,1983,Killer whale,0
Canada,1984,Killer whale,0
Canada,1985,Killer whale,0
Canada,1986,Killer whale,0
Canada,1987,Killer whale,0
Canada,1988,Killer whale,0
Canada,1989,Killer whale,0
Canada,1990,Killer whale,0
Canada,1991,Killer whale,0
Canada,1992,Killer whale,0
Canada,1993,Killer whale,0
Canada,1994,Killer whale,0
Canada,1995,Killer whale,0
Canada,1996,Killer whale,0
Canada,1997,Killer whale,0
Canada,1998,Killer whale,0
Canada,1999,Killer whale,0
Canada,2000,Killer whale,0
Canada,2001,Killer whale,0
Canada,2002,Killer whale,0
Canada,2003,Killer whale,0
Canada,2004,Killer whale,0
Canada,2005,Killer whale,0
Canada,2006,Killer whale,0
Canada,2007,Killer whale,0
Canada,2008,Killer whale,0
Canada,2009,Killer whale,0
Canada,2010,Killer whale,0
Canada,2011,Killer whale,0
Canada,2012,Killer whale,0
Canada,2013,Killer whale,0
Canada,1955,Long-finned pilot whale,6612
Canada,1956,Long-finned pilot whale,9799
Canada,1957,Long-finned pilot whale,7797
Canada,1958,Long-finned pilot whale,789
Canada,1959,Long-finned pilot whale,1725
Canada,1960,Long-finned pilot whale,1957
Canada,1961,Long-finned pilot whale,6262
Canada,1962,Long-finned pilot whale,220
Canada,1963,Long-finned pilot whale,221
Canada,1964,Long-finned pilot whale,2849
Canada,1965,Long-finned pilot whale,1520
Canada,1966,Long-finned pilot whale,887
Canada,1967,Long-finned pilot whale,739
Canada,1968,Long-finned pilot whale,204
Canada,1969,Long-finned pilot whale,0
Canada,1970,Long-finned pilot whale,155
Canada,1971,Long-finned pilot whale,0
Canada,1972,Long-finned pilot whale,0
Canada,1973,Long-finned pilot whale,0
Canada,1974,Long-finned pilot whale,0
Canada,1975,Long-finned pilot whale,0
Canada,1976,Long-finned pilot whale,0
Canada,1977,Long-finned pilot whale,0
Canada,1978,Long-finned pilot whale,0
Canada,1979,Long-finned pilot whale,0
Canada,1980,Long-finned pilot whale,0
Canada,1981,Long-finned pilot whale,0
Canada,1982,Long-finned pilot whale,5
Canada,1983,Long-finned pilot whale,0
Canada,1984,Long-finned pilot whale,0
Canada,1985,Long-finned pilot whale,0
Canada,1986,Long-finned pilot whale,0
Canada,1987,Long-finned pilot whale,0
Canada,1988,Long-finned pilot whale,0
Canada,1989,Long-finned pilot whale,0
Canada,1990,Long-finned pilot whale,0
Canada,1991,Long-finned pilot whale,0
Canada,1992,Long-finned pilot whale,0
Canada,1993,Long-finned pilot whale,14
Canada,1994,Long-finned pilot whale,3
Canada,1995,Long-finned pilot whale,9
Canada,1996,Long-finned pilot whale,6
Canada,1997,Long-finned pilot whale,15
Canada,1998,Long-finned pilot whale,0
Canada,1999,Long-finned pilot whale,0
Canada,2000,Long-finned pilot whale,0
Canada,2001,Long-finned pilot whale,0
Canada,2002,Long-finned pilot whale,0
Canada,2003,Long-finned pilot whale,0
Canada,2004,Long-finned pilot whale,0
Canada,2005,Long-finned pilot whale,0
Canada,2006,Long-finned pilot whale,0
Canada,2007,Long-finned pilot whale,0
Canada,2008,Long-finned pilot whale,0
Canada,2009,Long-finned pilot whale,0
Canada,2010,Long-finned pilot whale,0
Canada,2011,Long-finned pilot whale,0
Canada,2012,Long-finned pilot whale,0
Canada,2013,Long-finned pilot whale,0
Canada,1950,Minke whale,0
Canada,1951,Minke whale,0
Canada,1952,Minke whale,0
Canada,1953,Minke whale,0
Canada,1954,Minke whale,0
Canada,1955,Minke whale,13
Canada,1956,Minke whale,57
Canada,1957,Minke whale,37
Canada,1958,Minke whale,42
Canada,1959,Minke whale,18
Canada,1960,Minke whale,11
Canada,1961,Minke whale,22
Canada,1962,Minke whale,60
Canada,1963,Minke whale,18
Canada,1964,Minke whale,54
Canada,1965,Minke whale,41
Canada,1966,Minke whale,28
Canada,1967,Minke whale,41
Canada,1968,Minke whale,0
Canada,1969,Minke whale,50
Canada,1970,Minke whale,86
Canada,1971,Minke whale,73
Canada,1972,Minke whale,97
Canada,1973,Minke whale,0
Canada,1974,Minke whale,0
Canada,1975,Minke whale,0
Canada,1976,Minke whale,0
Canada,1977,Minke whale,0
Canada,1978,Minke whale,0
Canada,1979,Minke whale,0
Canada,1980,Minke whale,0
Canada,1981,Minke whale,0
Canada,1982,Minke whale,1
Canada,1983,Minke whale,0
Canada,1984,Minke whale,0
Canada,1985,Minke whale,0
Canada,1986,Minke whale,0
Canada,1987,Minke whale,0
Canada,1988,Minke whale,0
Canada,1989,Minke whale,0
Canada,1990,Minke whale,0
Canada,1991,Minke whale,0
Canada,1992,Minke whale,0
Canada,1993,Minke whale,0
Canada,1994,Minke whale,0
Canada,1995,Minke whale,0
Canada,1996,Minke whale,0
Canada,1997,Minke whale,0
Canada,1998,Minke whale,0
Canada,1999,Minke whale,0
Canada,2000,Minke whale,0
Canada,2001,Minke whale,0
Canada,2002,Minke whale,0
Canada,2003,Minke whale,0
Canada,2004,Minke whale,0
Canada,2005,Minke whale,0
Canada,2006,Minke whale,0
Canada,2007,Minke whale,0
Canada,2008,Minke whale,0
Canada,2009,Minke whale,0
Canada,2010,Minke whale,0
Canada,2011,Minke whale,0
Canada,2012,Minke whale,0
Canada,2013,Minke whale,0
Canada,1970,Narwhal,88
Canada,1971,Narwhal,30
Canada,1972,Narwhal,0
Canada,1973,Narwhal,341
Canada,1974,Narwhal,291
Canada,1975,Narwhal,251
Canada,1976,Narwhal,300
Canada,1977,Narwhal,263
Canada,1978,Narwhal,279
Canada,1979,Narwhal,319
Canada,1980,Narwhal,339
Canada,1981,Narwhal,406
Canada,1982,Narwhal,402
Canada,1983,Narwhal,344
Canada,1984,Narwhal,285
Canada,1985,Narwhal,314
Canada,1986,Narwhal,263
Canada,1987,Narwhal,181
Canada,1988,Narwhal,237
Canada,1989,Narwhal,342
Canada,1990,Narwhal,0
Canada,1991,Narwhal,0
Canada,1992,Narwhal,325
Canada,1993,Narwhal,0
Canada,1994,Narwhal,0
Canada,1995,Narwhal,0
Canada,1996,Narwhal,0
Canada,1997,Narwhal,0
Canada,1998,Narwhal,0
Canada,1999,Narwhal,0
Canada,2000,Narwhal,0
Canada,2001,Narwhal,559
Canada,2002,Narwhal,0
Canada,2003,Narwhal,0
Canada,2004,Narwhal,0
Canada,2005,Narwhal,0
Canada,2006,Narwhal,0
Canada,2007,Narwhal,0
Canada,2008,Narwhal,0
Canada,2009,Narwhal,0
Canada,2010,Narwhal,0
Canada,2011,Narwhal,0
Canada,2012,Narwhal,0
Canada,2013,Narwhal,0
Canada,1970,Ringed seal,0
Canada,1971,Ringed seal,0
Canada,1972,Ringed seal,0
Canada,1973,Ringed seal,0
Canada,1974,Ringed seal,0
Canada,1975,Ringed seal,0
Canada,1976,Ringed seal,0
Canada,1977,Ringed seal,0
Canada,1978,Ringed seal,0
Canada,1979,Ringed seal,0
Canada,1980,Ringed seal,0
Canada,1981,Ringed seal,0
Canada,1982,Ringed seal,0
Canada,1983,Ringed seal,0
Canada,1984,Ringed seal,0
Canada,1985,Ringed seal,0
Canada,1986,Ringed seal,0
Canada,1987,Ringed seal,0
Canada,1988,Ringed seal,0
Canada,1989,Ringed seal,0
Canada,1990,Ringed seal,0
Canada,1991,Ringed seal,0
Canada,1992,Ringed seal,0
Canada,1993,Ringed seal,0
Canada,1994,Ringed seal,0
Canada,1995,Ringed seal,0
Canada,1996,Ringed seal,670
Canada,1997,Ringed seal,0
Canada,1998,Ringed seal,1234
Canada,1999,Ringed seal,742
Canada,2000,Ringed seal,1747
Canada,2001,Ringed seal,2035
Canada,2002,Ringed seal,1340
Canada,2003,Ringed seal,850
Canada,2004,Ringed seal,290
Canada,2005,Ringed seal,306
Canada,2006,Ringed seal,77
Canada,2007,Ringed seal,113
Canada,2008,Ringed seal,49
Canada,2009,Ringed seal,21
Canada,2010,Ringed seal,6
Canada,2011,Ringed seal,4
Canada,2012,Ringed seal,7
Canada,2013,Ringed seal,16
Canada,1975,Seals nei,3332
Canada,1976,Seals nei,3761
Canada,1977,Seals nei,2491
Canada,1978,Seals nei,2879
Canada,1979,Seals nei,3362
Canada,1980,Seals nei,9773
Canada,1981,Seals nei,8993
Canada,1982,Seals nei,5204
Canada,1983,Seals nei,6492
Canada,1984,Seals nei,1993
Canada,1985,Seals nei,1994
Canada,1986,Seals nei,2874
Canada,1987,Seals nei,3236
Canada,1988,Seals nei,1036
Canada,1989,Seals nei,2561
Canada,1990,Seals nei,1821
Canada,1991,Seals nei,1771
Canada,1992,Seals nei,1127
Canada,1993,Seals nei,1125
Canada,1994,Seals nei,1798
Canada,1995,Seals nei,1799
Canada,1996,Seals nei,190
Canada,1997,Seals nei,1838
Canada,1998,Seals nei,55
Canada,1999,Seals nei,28
Canada,2000,Seals nei,7
Canada,2001,Seals nei,39
Canada,2002,Seals nei,1005
Canada,2003,Seals nei,22
Canada,2004,Seals nei,40
Canada,2005,Seals nei,7
Canada,2006,Seals nei,37
Canada,2007,Seals nei,66
Canada,2008,Seals nei,6
Canada,2009,Seals nei,4
Canada,2010,Seals nei,0
Canada,2011,Seals nei,4
Canada,2012,Seals nei,2
Canada,2013,Seals nei,1
Canada,1950,Sei whale,0
Canada,1951,Sei whale,0
Canada,1952,Sei whale,0
Canada,1953,Sei whale,0
Canada,1954,Sei whale,0
Canada,1955,Sei whale,0
Canada,1956,Sei whale,0
Canada,1957,Sei whale,0
Canada,1958,Sei whale,0
Canada,1959,Sei whale,0
Canada,1960,Sei whale,0
Canada,1961,Sei whale,0
Canada,1962,Sei whale,0
Canada,1963,Sei whale,0
Canada,1964,Sei whale,60
Canada,1965,Sei whale,135
Canada,1966,Sei whale,272
Canada,1967,Sei whale,366
Canada,1968,Sei whale,362
Canada,1969,Sei whale,306
Canada,1970,Sei whale,94
Canada,1971,Sei whale,235
Canada,1972,Sei whale,183
Canada,1973,Sei whale,0
Canada,1974,Sei whale,0
Canada,1975,Sei whale,0
Canada,1976,Sei whale,0
Canada,1977,Sei whale,0
Canada,1978,Sei whale,0
Canada,1979,Sei whale,0
Canada,1980,Sei whale,0
Canada,1981,Sei whale,0
Canada,1982,Sei whale,0
Canada,1983,Sei whale,0
Canada,1984,Sei whale,0
Canada,1985,Sei whale,0
Canada,1986,Sei whale,0
Canada,1987,Sei whale,0
Canada,1988,Sei whale,0
Canada,1989,Sei whale,0
Canada,1990,Sei whale,0
Canada,1991,Sei whale,0
Canada,1992,Sei whale,0
Canada,1993,Sei whale,0
Canada,1994,Sei whale,0
Canada,1995,Sei whale,0
Canada,1996,Sei whale,0
Canada,1997,Sei whale,0
Canada,1998,Sei whale,0
Canada,1999,Sei whale,0
Canada,2000,Sei whale,0
Canada,2001,Sei whale,0
Canada,2002,Sei whale,0
Canada,2003,Sei whale,0
Canada,2004,Sei whale,0
Canada,2005,Sei whale,0
Canada,2006,Sei whale,0
Canada,2007,Sei whale,0
Canada,2008,Sei whale,0
Canada,2009,Sei whale,0
Canada,2010,Sei whale,0
Canada,2011,Sei whale,0
Canada,2012,Sei whale,0
Canada,2013,Sei whale,0
Canada,1970,Sperm whale,27
Canada,1971,Sperm whale,37
Canada,1972,Sperm whale,43
Canada,1973,Sperm whale,0
Canada,1974,Sperm whale,0
Canada,1975,Sperm whale,0
Canada,1976,Sperm whale,0
Canada,1977,Sperm whale,0
Canada,1978,Sperm whale,0
Canada,1979,Sperm whale,0
Canada,1980,Sperm whale,0
Canada,1981,Sperm whale,0
Canada,1982,Sperm whale,0
Canada,1983,Sperm whale,0
Canada,1984,Sperm whale,0
Canada,1985,Sperm whale,0
Canada,1986,Sperm whale,0
Canada,1987,Sperm whale,0
Canada,1988,Sperm whale,0
Canada,1989,Sperm whale,0
Canada,1990,Sperm whale,0
Canada,1991,Sperm whale,0
Canada,1992,Sperm whale,0
Canada,1993,Sperm whale,0
Canada,1994,Sperm whale,0
Canada,1995,Sperm whale,0
Canada,1996,Sperm whale,0
Canada,1997,Sperm whale,0
Canada,1998,Sperm whale,0
Canada,1999,Sperm whale,0
Canada,2000,Sperm whale,0
Canada,2001,Sperm whale,0
Canada,2002,Sperm whale,0
Canada,2003,Sperm whale,0
Canada,2004,Sperm whale,0
Canada,2005,Sperm whale,0
Canada,2006,Sperm whale,0
Canada,2007,Sperm whale,0
Canada,2008,Sperm whale,0
Canada,2009,Sperm whale,0
Canada,2010,Sperm whale,0
Canada,2011,Sperm whale,0
Canada,2012,Sperm whale,0
Canada,2013,Sperm whale,0
Canada,1950,Toothed whales nei,0
Canada,1951,Toothed whales nei,0
Canada,1952,Toothed whales nei,0
Canada,1953,Toothed whales nei,0
Canada,1954,Toothed whales nei,0
Canada,1955,Toothed whales nei,3
Canada,1956,Toothed whales nei,4
Canada,1957,Toothed whales nei,4
Canada,1958,Toothed whales nei,2
Canada,1959,Toothed whales nei,0
Canada,1960,Toothed whales nei,0
Canada,1961,Toothed whales nei,0
Canada,1962,Toothed whales nei,41
Canada,1963,Toothed whales nei,25
Canada,1964,Toothed whales nei,14
Canada,1965,Toothed whales nei,6
Canada,1966,Toothed whales nei,2
Canada,1967,Toothed whales nei,5
Canada,1968,Toothed whales nei,0
Canada,1969,Toothed whales nei,0
Canada,1970,Toothed whales nei,0
Canada,1971,Toothed whales nei,0
Canada,1972,Toothed whales nei,0
Canada,1973,Toothed whales nei,0
Canada,1974,Toothed whales nei,0
Canada,1975,Toothed whales nei,0
Canada,1976,Toothed whales nei,0
Canada,1977,Toothed whales nei,0
Canada,1978,Toothed whales nei,0
Canada,1979,Toothed whales nei,0
Canada,1980,Toothed whales nei,0
Canada,1981,Toothed whales nei,0
Canada,1982,Toothed whales nei,0
Canada,1983,Toothed whales nei,1
Canada,1984,Toothed whales nei,0
Canada,1985,Toothed whales nei,0
Canada,1986,Toothed whales nei,0
Canada,1987,Toothed whales nei,0
Canada,1988,Toothed whales nei,8
Canada,1989,Toothed whales nei,1
Canada,1990,Toothed whales nei,4
Canada,1991,Toothed whales nei,2
Canada,1992,Toothed whales nei,0
Canada,1993,Toothed whales nei,0
Canada,1994,Toothed whales nei,3
Canada,1995,Toothed whales nei,1
Canada,1996,Toothed whales nei,3
